time;inflow;outflow;outflow_wb
58;0.4856544;0.0692790624;0.348711264
59;0.46730304;0.0696802176;0.343002816
60;0.43060032;0.070482528;0.331584192
61;0.5133024;0.0707651424;0.355078944
62;0.59600448;0.0710476704;0.378572832
63;0.67870656;0.0713302848;0.40206672
64;0.632286432;0.0704553984;0.426248352
65;0.585867168;0.069580512;0.450429984
66;0.53944704;0.0687056256;0.474611616
67;0.611723232;0.0681574176;0.477304704
68;0.684000288;0.0676091232;0.479998656
69;0.75627648;0.0670609152;0.482691744
70;0.710841312;0.0665889984;0.489545856
71;0.665407008;0.066117168;0.496399968
72;0.61997184;0.0656452512;0.50325408
73;0.632977632;0.0653762016;0.531887904
74;0.645984288;0.0651070656;0.560520864
75;0.65899008;0.0648379296;0.589153824
76;0.828034272;0.0653055264;0.626971104
77;0.99708192;0.0657730368;0.66478752
78;1.16612352;0.0662406336;0.7026048
79;1.02179232;0.0663182208;0.688350528
80;0.87746112;0.0663958944;0.674096256
81;0.73312992;0.0664734816;0.659841984
82;0.68965344;0.0665518464;0.64010736
83;0.64617696;0.0666302112;0.620372736
84;0.60270048;0.066708576;0.600637248
85;0.701570592;0.0661156992;0.56994192
86;0.800441568;0.065522736;0.539245728
87;0.89931168;0.0649298592;0.5085504
88;0.88108992;0.0650130624;0.522372672
89;0.862874208;0.065096352;0.536195808
90;0.84465504;0.0651796416;0.55001808
91;0.839534112;0.065495088;0.54730512
92;0.834414048;0.0658106208;0.54459216
93;0.82929312;0.0661261536;0.541878336
94;0.78341472;0.0651921696;0.54078624
95;0.73753632;0.064258272;0.53969328
96;0.69165792;0.063324288;0.538601184
97;0.66801888;0.0630808992;0.542796768
98;0.64437984;0.062837424;0.546991488
99;0.6207408;0.0625939488;0.551187072
100;0.5797008;0.062360928;0.543254688
101;0.5386608;0.0621278208;0.53532144
102;0.4976208;0.0618948;0.527389056
103;0.47983104;0.0616422528;0.500490144
104;0.46204128;0.061389792;0.473591232
105;0.44425152;0.0611372448;0.446693184
106;0.504051552;0.0608975712;0.420964992
107;0.563852448;0.0606578976;0.395237664
108;0.62365248;0.060418224;0.369509472
109;0.563308128;0.061126704;0.380184192
110;0.502962912;0.061835184;0.390858048
111;0.44261856;0.0625435776;0.401532768
112;0.426623328;0.0629166528;0.39878784
113;0.410627232;0.063289728;0.396043776
114;0.394632;0.0636627168;0.393299712
115;0.386055072;0.0642088512;0.38755584
116;0.377479008;0.0647549856;0.381811968
117;0.36890208;0.06530112;0.37606896
118;0.363305952;0.0656652096;0.3647808
119;0.357710688;0.0660293856;0.353493504
120;0.35211456;0.0663934752;0.342205344
121;0.32724864;0.0666742752;0.322990848
122;0.30238272;0.0669551616;0.303777216
123;0.2775168;0.067236048;0.28456272
124;0.27628128;0.0672061536;0.283716
125;0.27504576;0.0671762592;0.282868416
126;0.27381024;0.0671463648;0.282021696
127;0.260407008;0.0670558176;0.274453056
128;0.247002912;0.0669652704;0.266884416
129;0.23359968;0.0668748096;0.259314912
130;0.2141424;0.067567824;0.247850496
131;0.19468512;0.0682608384;0.236386944
132;0.17522784;0.0689538528;0.224922528
133;0.172361952;0.0684997344;0.220057344
134;0.169496928;0.068045616;0.215191296
135;0.16663104;0.0675914976;0.210326112
136;0.160735968;0.0672263712;0.210472992
137;0.154840032;0.0668612448;0.210619008
138;0.14894496;0.0664961184;0.210765024
139;0.14481504;0.0662966208;0.205780608
140;0.14068512;0.0660970368;0.200796192
141;0.1365552;0.0658974528;0.195810912
142;0.14796;0.0655693056;0.191988576
143;0.1593648;0.0652412448;0.18816624
144;0.1707696;0.064913184;0.184343904
145;0.156438432;0.065729664;0.185847264
146;0.142108128;0.066546144;0.187350624
147;0.12777696;0.067362624;0.188853984
148;0.14568768;0.0677230848;0.187519104
149;0.1635984;0.0680835456;0.18618336
150;0.18150912;0.06844392;0.184847616
151;0.175735008;0.0678652992;0.17879616
152;0.169960032;0.067286592;0.172745568
153;0.16418592;0.0667079712;0.166694112
154;0.190820448;0.0665793216;0.164660256
155;0.217454112;0.0664505856;0.1626264
156;0.24408864;0.066321936;0.160592544
157;0.20647008;0.0666903456;0.156358944
158;0.16885152;0.0670587552;0.152125344
159;0.13123296;0.0674271648;0.147891744
160;0.127834848;0.0680010336;0.14290128
161;0.124435872;0.0685749024;0.13791168
162;0.12103776;0.0691488576;0.132921216
163;0.133283232;0.069192144;0.133729056
164;0.145529568;0.0692354304;0.134536896
165;0.15777504;0.0692788032;0.135343872
166;0.151556832;0.0688051584;0.139072032
167;0.145339488;0.0683315136;0.142799328
168;0.13912128;0.0678577824;0.146526624
169;0.14148;0.0679840128;0.145686816
170;0.14383872;0.0681102432;0.144847008
171;0.14619744;0.0682363872;0.144006336
172;0.148838688;0.0687569472;0.148617504
173;0.151479072;0.0692774208;0.153229536
174;0.15412032;0.0697978944;0.157840704
175;0.145465632;0.06929064;0.15277248
176;0.136811808;0.0687833856;0.147703392
177;0.12815712;0.0682760448;0.142635168
178;0.124798752;0.0679754592;0.134746848
179;0.121441248;0.0676748736;0.126858528
180;0.11808288;0.067374288;0.118970208
181;0.132128928;0.0674082432;0.116460288
182;0.146174112;0.0674421984;0.113949504
183;0.16022016;0.0674761536;0.111439584
184;0.153262368;0.0677291328;0.10943856
185;0.146303712;0.0679821984;0.107436672
186;0.13934592;0.0682351776;0.105434784
187;0.183170592;0.0676554336;0.10385712
188;0.226996128;0.067075776;0.102278592
189;0.2708208;0.0664961184;0.100700064
190;0.24734592;0.0661785984;0.104607936
191;0.22387104;0.065860992;0.108514944
192;0.20039616;0.0655433856;0.112421952
193;0.191857248;0.0662155776;0.114448032
194;0.183317472;0.0668877696;0.116474112
195;0.17477856;0.0675599616;0.118499328
196;0.201651552;0.067220064;0.119182752
197;0.228525408;0.06688008;0.119865312
198;0.2553984;0.0665401824;0.120548736
199;0.251841312;0.0664011648;0.11664432
200;0.248285088;0.0662622336;0.11273904
201;0.244728;0.0661233024;0.108834624
202;0.242167968;0.0660240288;0.108986688
203;0.239607072;0.0659247552;0.109137888
204;0.23704704;0.0658254816;0.109289952
205;0.21727872;0.0653455296;0.115438176
206;0.1975104;0.0648654912;0.1215864
207;0.17774208;0.0643854528;0.127735488
208;0.18250272;0.0646031808;0.13334112
209;0.18726336;0.0648209952;0.138947616
210;0.192024;0.0650388096;0.144553248
211;0.18564768;0.0648312768;0.142051968
212;0.17927136;0.0646238304;0.139551552
213;0.17289504;0.064416384;0.137050272
214;0.192259872;0.0641126016;0.138604608
215;0.211625568;0.0638088192;0.140159808
216;0.2309904;0.0635050368;0.141714144
217;0.250496928;0.0635646528;0.142440768
218;0.270002592;0.0636243552;0.143168256
219;0.28950912;0.0636839712;0.14389488
220;0.259945632;0.0638842464;0.143500896
221;0.230383008;0.064084608;0.143107776
222;0.20081952;0.0642848832;0.142713792
223;0.18933696;0.0644286528;0.14351472
224;0.1778544;0.0645724224;0.144316512
225;0.16637184;0.0647162784;0.145118304
226;0.162524448;0.065148192;0.146902464
227;0.158676192;0.0655801056;0.148686624
228;0.1548288;0.0660119328;0.150470784
229;0.148406688;0.0660512448;0.150907104
230;0.141983712;0.0660904704;0.15134256
231;0.1355616;0.066129696;0.15177888
232;0.135814752;0.0655712064;0.147638592
233;0.136068768;0.0650128032;0.14349744
234;0.13632192;0.0644543136;0.139357152
235;0.133879392;0.0645450336;0.129220704
236;0.131437728;0.0646357536;0.119083392
237;0.1289952;0.0647264736;0.108946944
238;0.12738816;0.0648619488;0.103755168
239;0.12578112;0.0649975104;0.098563392
240;0.12417408;0.0651329856;0.093371616
241;0.126823968;0.0648398304;0.092053152
242;0.129472992;0.0645465888;0.090734688
243;0.13212288;0.0642534336;0.089416224
244;0.12819168;0.0639563904;0.091565856
245;0.12426048;0.0636592608;0.093714624
246;0.12032928;0.0633622176;0.095864256
247;0.121256352;0.0628928928;0.09422352
248;0.122184288;0.062423568;0.092582784
249;0.12311136;0.0619542432;0.090941184
250;0.121835232;0.0624459456;0.093585024
251;0.120559968;0.0629375616;0.096228864
252;0.11928384;0.063429264;0.09887184
253;0.12806208;0.0635814144;0.101183904
254;0.13684032;0.0637336512;0.103495968
255;0.14561856;0.0638858016;0.105808032
256;0.151513632;0.0642409056;0.106204608
257;0.157409568;0.0645960096;0.106601184
258;0.16330464;0.0649510272;0.10699776
259;0.230846112;0.0648533952;0.105997248
260;0.298388448;0.0647557632;0.104996736
261;0.36592992;0.0646581312;0.103996224
262;0.324054432;0.0645549696;0.103972896
263;0.282179808;0.0644518944;0.103949568
264;0.24030432;0.0643487328;0.10392624
265;0.222188832;0.0644313312;0.10907136
266;0.204074208;0.0645139296;0.114215616
267;0.18595872;0.064596528;0.119359872
268;0.171639648;0.0646298784;0.118256544
269;0.157319712;0.0646631424;0.11715408
270;0.14300064;0.0646964928;0.116050752
271;0.13716864;0.064577088;0.110141856
272;0.13133664;0.0644576832;0.104232096
273;0.12550464;0.064338192;0.0983232
274;0.145984032;0.0639575136;0.097599168
275;0.166464288;0.0635768352;0.096874272
276;0.18694368;0.0631961568;0.09615024
277;0.192686688;0.0634372128;0.09788688
278;0.198428832;0.0636782688;0.09962352
279;0.20417184;0.0639193248;0.101361024
280;0.20836224;0.0640501344;0.110090016
281;0.21255264;0.064180944;0.118819872
282;0.21674304;0.0643117536;0.127548864
283;0.20913984;0.0645456384;0.13110768
284;0.20153664;0.0647794368;0.134665632
285;0.19393344;0.0650133216;0.138224448
286;0.202976928;0.0653184;0.145550304
287;0.212019552;0.065623392;0.152877024
288;0.22106304;0.0659284704;0.160203744
289;0.217630368;0.0654192288;0.164688768
290;0.214196832;0.0649100736;0.169173792
291;0.21076416;0.064400832;0.173658816
292;0.20366208;0.0639341856;0.169444224
293;0.19656;0.0634675392;0.165229632
294;0.18945792;0.0630008928;0.161015904
295;0.186647328;0.0630995616;0.15825024
296;0.183835872;0.063198144;0.155484576
297;0.18102528;0.0632968128;0.152718912
298;0.184708512;0.063446976;0.16019424
299;0.188392608;0.0635970528;0.167670432
300;0.19207584;0.063747216;0.17514576
301;0.222897312;0.0640119456;0.185416992
302;0.253719648;0.0642765888;0.19568736
303;0.28454112;0.0645413184;0.205958592
304;0.3128112;0.0644813568;0.214320384
305;0.34108128;0.0644214816;0.22268304
306;0.36935136;0.06436152;0.231045696
307;0.348280992;0.0647307072;0.23128848
308;0.327211488;0.065099808;0.231532128
309;0.30614112;0.0654689952;0.231774912
310;0.29010528;0.0654767712;0.220749408
311;0.27406944;0.0654846336;0.209723904
312;0.2580336;0.0654924096;0.198697536
313;0.270645408;0.0657631872;0.19484928
314;0.283256352;0.0660339648;0.19100016
315;0.29586816;0.0663047424;0.18715104
316;0.285264288;0.06651936;0.18366912
317;0.274659552;0.0667339776;0.1801872
318;0.26405568;0.0669485088;0.176704416
319;0.26980992;0.0663348096;0.175353984
320;0.27556416;0.065721024;0.174002688
321;0.2813184;0.0651072384;0.172652256
322;0.265198752;0.0648261792;0.17099856
323;0.249079968;0.0645450336;0.169345728
324;0.23296032;0.064263888;0.167692032
325;0.246173472;0.0642752928;0.165362688
326;0.259387488;0.0642866976;0.163034208
327;0.27260064;0.0642981024;0.160704864
328;0.268153632;0.0645906528;0.168286464
329;0.263707488;0.0648832032;0.175868064
330;0.25926048;0.06517584;0.183449664
331;0.25884576;0.0655031232;0.192566592
332;0.25843104;0.0658304064;0.201682656
333;0.25801632;0.0661576896;0.210799584
334;0.249041952;0.0663036192;0.209198592
335;0.240068448;0.0664495488;0.207598464
336;0.23109408;0.0665954784;0.205998336
337;0.222912;0.0665679168;0.194828544
338;0.21472992;0.0665403552;0.183659616
339;0.20654784;0.0665127936;0.172489824
340;0.22039776;0.0666832608;0.170833536
341;0.23424768;0.066853728;0.169177248
342;0.2480976;0.0670241088;0.16752096
343;0.24375168;0.0673838784;0.173270016
344;0.23940576;0.067743648;0.179018208
345;0.23505984;0.0681034176;0.184767264
346;0.276969888;0.0683332416;0.185952672
347;0.318879072;0.0685629792;0.18713808
348;0.36078912;0.0687928032;0.188322624
349;0.357378912;0.0685136448;0.185802336
350;0.353969568;0.0682344864;0.183282048
351;0.35055936;0.0679554144;0.18076176
352;0.32854464;0.0680126112;0.18841248
353;0.30652992;0.0680698944;0.196064064
354;0.2845152;0.0681270912;0.203715648
355;0.281289888;0.0687453696;0.20750256
356;0.278063712;0.0693635616;0.211290336
357;0.2748384;0.06998184;0.215078112
358;0.29022624;0.0697893408;0.212494752
359;0.30561408;0.0695968416;0.209912256
360;0.32100192;0.0694043424;0.20732976
361;0.315357408;0.0687542688;0.208020096
362;0.309712032;0.0681041952;0.208711296
363;0.30406752;0.0674541216;0.209401632
364;0.29889648;0.0673126848;0.211022496
365;0.29372544;0.067171248;0.21264336
